trial,deck,gain,loss,net,trial_type,date,data_set,population,information_level,deckN,subjID
50,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:51:54,ahn,addict,low,4,8
51,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:51:55,ahn,addict,low,4,8
52,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:51:55,ahn,addict,low,4,8
53,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:51:56,ahn,addict,low,4,8
54,C,50,-25.0,25.0,ahn-addict-low,2024-12-21 13:51:56,ahn,addict,low,3,8
55,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:51:57,ahn,addict,low,4,8
56,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:51:59,ahn,addict,low,4,8
57,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:01,ahn,addict,low,4,8
58,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:02,ahn,addict,low,4,8
59,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:02,ahn,addict,low,4,8
60,D,50,-125.0,-75.0,ahn-addict-low,2024-12-21 13:52:05,ahn,addict,low,4,8
61,C,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:07,ahn,addict,low,3,8
62,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:08,ahn,addict,low,4,8
63,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:13,ahn,addict,low,4,8
64,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:15,ahn,addict,low,4,8
65,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:15,ahn,addict,low,4,8
66,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:18,ahn,addict,low,4,8
67,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:19,ahn,addict,low,4,8
68,D,50,-125.0,-75.0,ahn-addict-low,2024-12-21 13:52:20,ahn,addict,low,4,8
69,C,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:21,ahn,addict,low,3,8
70,C,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:22,ahn,addict,low,3,8
71,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:23,ahn,addict,low,4,8
72,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:26,ahn,addict,low,4,8
73,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:27,ahn,addict,low,4,8
74,D,50,-125.0,-75.0,ahn-addict-low,2024-12-21 13:52:28,ahn,addict,low,4,8
75,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:28,ahn,addict,low,4,8
76,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:30,ahn,addict,low,4,8
77,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:31,ahn,addict,low,4,8
78,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:32,ahn,addict,low,4,8
79,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:33,ahn,addict,low,4,8
80,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:33,ahn,addict,low,4,8
81,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:34,ahn,addict,low,4,8
82,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:35,ahn,addict,low,4,8
83,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:35,ahn,addict,low,4,8
84,D,50,-125.0,-75.0,ahn-addict-low,2024-12-21 13:52:36,ahn,addict,low,4,8
85,C,50,-25.0,25.0,ahn-addict-low,2024-12-21 13:52:37,ahn,addict,low,3,8
86,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:37,ahn,addict,low,4,8
87,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:38,ahn,addict,low,4,8
88,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:39,ahn,addict,low,4,8
89,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:39,ahn,addict,low,4,8
90,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:40,ahn,addict,low,4,8
91,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:41,ahn,addict,low,4,8
92,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:41,ahn,addict,low,4,8
93,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:42,ahn,addict,low,4,8
94,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:43,ahn,addict,low,4,8
95,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:45,ahn,addict,low,4,8
96,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:46,ahn,addict,low,4,8
97,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:47,ahn,addict,low,4,8
98,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:50,ahn,addict,low,4,8
99,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:50,ahn,addict,low,4,8
100,D,50,-125.0,-75.0,ahn-addict-low,2024-12-21 13:52:51,ahn,addict,low,4,8
1,A,100,0.0,100.0,ahn-addict-low,2024-12-21 13:52:52,ahn,addict,low,1,9
2,A,100,0.0,100.0,ahn-addict-low,2024-12-21 13:52:52,ahn,addict,low,1,9
3,A,100,-250.0,-150.0,ahn-addict-low,2024-12-21 13:52:52,ahn,addict,low,1,9
4,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:52:52,ahn,addict,low,2,9
5,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:52:52,ahn,addict,low,2,9
6,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:52:52,ahn,addict,low,2,9
7,C,50,-50.0,0.0,ahn-addict-low,2024-12-21 13:52:53,ahn,addict,low,3,9
8,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:53,ahn,addict,low,4,9
9,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:54,ahn,addict,low,4,9
10,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:55,ahn,addict,low,4,9
11,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:57,ahn,addict,low,4,9
12,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:52:58,ahn,addict,low,4,9
13,A,100,-280.0,-180.0,ahn-addict-low,2024-12-21 13:52:58,ahn,addict,low,1,9
14,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:52:59,ahn,addict,low,2,9
15,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:53:00,ahn,addict,low,2,9
16,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:53:00,ahn,addict,low,2,9
17,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:53:01,ahn,addict,low,4,9
18,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:53:01,ahn,addict,low,4,9
19,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:53:02,ahn,addict,low,4,9
20,C,50,-45.0,5.0,ahn-addict-low,2024-12-21 13:53:03,ahn,addict,low,3,9
21,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:53:04,ahn,addict,low,4,9
22,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:53:05,ahn,addict,low,4,9
23,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:53:05,ahn,addict,low,4,9
24,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:53:06,ahn,addict,low,4,9
25,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:53:08,ahn,addict,low,4,9
26,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:53:08,ahn,addict,low,4,9
27,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:53:10,ahn,addict,low,4,9
28,D,50,-200.0,-150.0,ahn-addict-low,2024-12-21 13:53:12,ahn,addict,low,4,9
29,B,100,-1550.0,-1450.0,ahn-addict-low,2024-12-21 13:53:13,ahn,addict,low,2,9
30,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:53:14,ahn,addict,low,4,9
31,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:53:14,ahn,addict,low,4,9
32,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:53:15,ahn,addict,low,4,9
33,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:53:17,ahn,addict,low,4,9
34,D,50,-175.0,-125.0,ahn-addict-low,2024-12-21 13:53:18,ahn,addict,low,4,9
35,A,100,0.0,100.0,ahn-addict-low,2024-12-21 13:53:18,ahn,addict,low,1,9
36,A,100,-340.0,-240.0,ahn-addict-low,2024-12-21 13:53:19,ahn,addict,low,1,9
37,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:53:20,ahn,addict,low,2,9
38,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:53:21,ahn,addict,low,2,9
39,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:53:21,ahn,addict,low,4,9
40,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:53:22,ahn,addict,low,4,9
41,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:53:23,ahn,addict,low,4,9
42,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:53:23,ahn,addict,low,4,9
43,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:53:24,ahn,addict,low,4,9
44,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:53:25,ahn,addict,low,4,9
45,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:53:25,ahn,addict,low,4,9
46,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:53:26,ahn,addict,low,4,9
47,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:53:27,ahn,addict,low,4,9
48,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:53:31,ahn,addict,low,4,9
49,D,50,-150.0,-100.0,ahn-addict-low,2024-12-21 13:53:32,ahn,addict,low,4,9
50,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:53:33,ahn,addict,low,2,9
51,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:53:33,ahn,addict,low,2,9
52,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:53:34,ahn,addict,low,2,9
53,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:53:34,ahn,addict,low,4,9
54,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:53:35,ahn,addict,low,4,9
55,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:53:36,ahn,addict,low,4,9
56,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:53:38,ahn,addict,low,4,9
57,D,50,-125.0,-75.0,ahn-addict-low,2024-12-21 13:53:42,ahn,addict,low,4,9
58,A,100,0.0,100.0,ahn-addict-low,2024-12-21 13:53:46,ahn,addict,low,1,9
59,A,100,-400.0,-300.0,ahn-addict-low,2024-12-21 13:53:47,ahn,addict,low,1,9
60,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:53:47,ahn,addict,low,2,9
61,B,100,-2000.0,-1900.0,ahn-addict-low,2024-12-21 13:53:48,ahn,addict,low,2,9
62,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:53:50,ahn,addict,low,4,9
63,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:53:56,ahn,addict,low,4,9
64,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:53:57,ahn,addict,low,4,9
65,D,50,-125.0,-75.0,ahn-addict-low,2024-12-21 13:53:58,ahn,addict,low,4,9
66,C,50,-25.0,25.0,ahn-addict-low,2024-12-21 13:54:00,ahn,addict,low,3,9
67,C,50,0.0,50.0,ahn-addict-low,2024-12-21 13:54:01,ahn,addict,low,3,9
68,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:54:09,ahn,addict,low,4,9
69,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:54:11,ahn,addict,low,4,9
70,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:54:12,ahn,addict,low,4,9
71,D,50,-125.0,-75.0,ahn-addict-low,2024-12-21 13:54:12,ahn,addict,low,4,9
72,A,100,0.0,100.0,ahn-addict-low,2024-12-21 13:54:13,ahn,addict,low,1,9
73,A,100,0.0,100.0,ahn-addict-low,2024-12-21 13:54:14,ahn,addict,low,1,9
74,A,100,0.0,100.0,ahn-addict-low,2024-12-21 13:54:15,ahn,addict,low,1,9
75,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:54:17,ahn,addict,low,4,9
76,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:54:18,ahn,addict,low,4,9
77,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:54:18,ahn,addict,low,4,9
78,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:54:19,ahn,addict,low,4,9
79,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:54:21,ahn,addict,low,4,9
80,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:54:21,ahn,addict,low,4,9
81,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:54:22,ahn,addict,low,4,9
82,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:54:23,ahn,addict,low,4,9
83,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:54:23,ahn,addict,low,4,9
84,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:54:25,ahn,addict,low,4,9
85,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:54:26,ahn,addict,low,4,9
86,D,50,-125.0,-75.0,ahn-addict-low,2024-12-21 13:54:28,ahn,addict,low,4,9
87,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:54:28,ahn,addict,low,2,9
88,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:54:29,ahn,addict,low,2,9
89,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:54:30,ahn,addict,low,2,9
90,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:54:31,ahn,addict,low,4,9
91,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:54:31,ahn,addict,low,4,9
92,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:54:32,ahn,addict,low,4,9
93,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:54:33,ahn,addict,low,4,9
94,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:54:34,ahn,addict,low,4,9
95,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:54:39,ahn,addict,low,4,9
96,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:54:40,ahn,addict,low,4,9
97,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:54:43,ahn,addict,low,4,9
98,D,50,-125.0,-75.0,ahn-addict-low,2024-12-21 13:54:43,ahn,addict,low,4,9
99,A,100,0.0,100.0,ahn-addict-low,2024-12-21 13:54:44,ahn,addict,low,1,9
100,A,100,-400.0,-300.0,ahn-addict-low,2024-12-21 13:54:46,ahn,addict,low,1,9
1,A,100,0.0,100.0,ahn-addict-low,2024-12-21 13:54:47,ahn,addict,low,1,10
2,A,100,0.0,100.0,ahn-addict-low,2024-12-21 13:54:47,ahn,addict,low,1,10
3,A,100,-250.0,-150.0,ahn-addict-low,2024-12-21 13:54:47,ahn,addict,low,1,10
4,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:54:47,ahn,addict,low,2,10
5,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:54:47,ahn,addict,low,2,10
6,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:54:48,ahn,addict,low,2,10
7,C,50,-50.0,0.0,ahn-addict-low,2024-12-21 13:54:48,ahn,addict,low,3,10
8,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:54:48,ahn,addict,low,4,10
9,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:54:48,ahn,addict,low,4,10
10,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:54:48,ahn,addict,low,4,10
11,D,50,-225.0,-175.0,ahn-addict-low,2024-12-21 13:54:48,ahn,addict,low,4,10
12,A,100,-280.0,-180.0,ahn-addict-low,2024-12-21 13:54:54,ahn,addict,low,1,10
13,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:54:56,ahn,addict,low,2,10
14,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:54:57,ahn,addict,low,2,10
15,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:54:58,ahn,addict,low,2,10
16,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:54:58,ahn,addict,low,2,10
17,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:54:59,ahn,addict,low,2,10
18,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:55:00,ahn,addict,low,2,10
19,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:55:01,ahn,addict,low,2,10
20,B,100,-1400.0,-1300.0,ahn-addict-low,2024-12-21 13:55:02,ahn,addict,low,2,10
21,C,50,0.0,50.0,ahn-addict-low,2024-12-21 13:55:03,ahn,addict,low,3,10
22,C,50,-40.0,10.0,ahn-addict-low,2024-12-21 13:55:03,ahn,addict,low,3,10
23,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:55:04,ahn,addict,low,4,10
24,D,50,-200.0,-150.0,ahn-addict-low,2024-12-21 13:55:05,ahn,addict,low,4,10
25,A,100,0.0,100.0,ahn-addict-low,2024-12-21 13:55:05,ahn,addict,low,1,10
26,A,100,0.0,100.0,ahn-addict-low,2024-12-21 13:55:11,ahn,addict,low,1,10
27,A,100,-310.0,-210.0,ahn-addict-low,2024-12-21 13:55:14,ahn,addict,low,1,10
28,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:55:15,ahn,addict,low,2,10
29,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:55:16,ahn,addict,low,2,10
30,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:55:16,ahn,addict,low,2,10
31,B,100,-1700.0,-1600.0,ahn-addict-low,2024-12-21 13:55:22,ahn,addict,low,2,10
32,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:55:22,ahn,addict,low,4,10
33,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:55:26,ahn,addict,low,4,10
34,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:55:27,ahn,addict,low,4,10
35,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:55:27,ahn,addict,low,4,10
36,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:55:28,ahn,addict,low,4,10
37,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:55:32,ahn,addict,low,4,10
38,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:55:35,ahn,addict,low,4,10
39,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:55:38,ahn,addict,low,4,10
40,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:55:46,ahn,addict,low,4,10
41,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:55:46,ahn,addict,low,4,10
42,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:55:47,ahn,addict,low,4,10
43,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:55:48,ahn,addict,low,4,10
44,D,50,-150.0,-100.0,ahn-addict-low,2024-12-21 13:55:49,ahn,addict,low,4,10
45,A,100,-370.0,-270.0,ahn-addict-low,2024-12-21 13:55:49,ahn,addict,low,1,10
46,C,50,0.0,50.0,ahn-addict-low,2024-12-21 13:55:50,ahn,addict,low,3,10
47,C,50,-30.0,20.0,ahn-addict-low,2024-12-21 13:55:50,ahn,addict,low,3,10
48,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:55:52,ahn,addict,low,2,10
49,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:55:54,ahn,addict,low,2,10
50,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:55:54,ahn,addict,low,2,10
51,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:55:55,ahn,addict,low,2,10
52,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:55:57,ahn,addict,low,2,10
53,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:55:57,ahn,addict,low,2,10
54,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:55:58,ahn,addict,low,2,10
55,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:00,ahn,addict,low,2,10
56,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:01,ahn,addict,low,2,10
57,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:02,ahn,addict,low,2,10
58,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:03,ahn,addict,low,2,10
59,B,100,-2000.0,-1900.0,ahn-addict-low,2024-12-21 13:56:03,ahn,addict,low,2,10
60,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:56:04,ahn,addict,low,4,10
61,D,50,-125.0,-75.0,ahn-addict-low,2024-12-21 13:56:05,ahn,addict,low,4,10
62,A,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:05,ahn,addict,low,1,10
63,A,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:07,ahn,addict,low,1,10
64,A,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:07,ahn,addict,low,1,10
65,A,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:09,ahn,addict,low,1,10
66,A,100,-400.0,-300.0,ahn-addict-low,2024-12-21 13:56:10,ahn,addict,low,1,10
67,C,50,0.0,50.0,ahn-addict-low,2024-12-21 13:56:11,ahn,addict,low,3,10
68,C,50,0.0,50.0,ahn-addict-low,2024-12-21 13:56:11,ahn,addict,low,3,10
69,C,50,-25.0,25.0,ahn-addict-low,2024-12-21 13:56:13,ahn,addict,low,3,10
70,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:13,ahn,addict,low,2,10
71,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:14,ahn,addict,low,2,10
72,B,100,-2000.0,-1900.0,ahn-addict-low,2024-12-21 13:56:18,ahn,addict,low,2,10
73,D,50,-125.0,-75.0,ahn-addict-low,2024-12-21 13:56:19,ahn,addict,low,4,10
74,A,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:22,ahn,addict,low,1,10
75,A,100,-400.0,-300.0,ahn-addict-low,2024-12-21 13:56:22,ahn,addict,low,1,10
76,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:23,ahn,addict,low,2,10
77,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:25,ahn,addict,low,2,10
78,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:26,ahn,addict,low,2,10
79,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:28,ahn,addict,low,2,10
80,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:28,ahn,addict,low,2,10
81,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:29,ahn,addict,low,2,10
82,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:30,ahn,addict,low,2,10
83,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:31,ahn,addict,low,2,10
84,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:32,ahn,addict,low,2,10
85,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:33,ahn,addict,low,2,10
86,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:34,ahn,addict,low,2,10
87,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:34,ahn,addict,low,2,10
88,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:35,ahn,addict,low,2,10
89,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:35,ahn,addict,low,2,10
90,B,100,-2000.0,-1900.0,ahn-addict-low,2024-12-21 13:56:36,ahn,addict,low,2,10
91,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:56:36,ahn,addict,low,4,10
92,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:56:37,ahn,addict,low,4,10
93,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:56:38,ahn,addict,low,4,10
94,D,50,-125.0,-75.0,ahn-addict-low,2024-12-21 13:56:39,ahn,addict,low,4,10
95,A,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:39,ahn,addict,low,1,10
96,A,100,-400.0,-300.0,ahn-addict-low,2024-12-21 13:56:40,ahn,addict,low,1,10
97,C,50,-25.0,25.0,ahn-addict-low,2024-12-21 13:56:41,ahn,addict,low,3,10
98,C,50,-25.0,25.0,ahn-addict-low,2024-12-21 13:56:42,ahn,addict,low,3,10
99,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:43,ahn,addict,low,2,10
100,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:43,ahn,addict,low,2,10
1,A,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:44,ahn,addict,low,1,11
2,A,100,-250.0,-150.0,ahn-addict-low,2024-12-21 13:56:44,ahn,addict,low,1,11
3,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:45,ahn,addict,low,2,11
4,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:45,ahn,addict,low,2,11
5,C,50,0.0,50.0,ahn-addict-low,2024-12-21 13:56:45,ahn,addict,low,3,11
6,C,50,-50.0,0.0,ahn-addict-low,2024-12-21 13:56:45,ahn,addict,low,3,11
7,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:56:45,ahn,addict,low,4,11
8,D,50,-250.0,-200.0,ahn-addict-low,2024-12-21 13:56:45,ahn,addict,low,4,11
9,A,100,-250.0,-150.0,ahn-addict-low,2024-12-21 13:56:46,ahn,addict,low,1,11
10,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:47,ahn,addict,low,2,11
11,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:47,ahn,addict,low,2,11
12,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:49,ahn,addict,low,2,11
13,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:56:51,ahn,addict,low,2,11
14,B,100,-1400.0,-1300.0,ahn-addict-low,2024-12-21 13:56:51,ahn,addict,low,2,11
15,C,50,0.0,50.0,ahn-addict-low,2024-12-21 13:56:52,ahn,addict,low,3,11
16,C,50,0.0,50.0,ahn-addict-low,2024-12-21 13:56:54,ahn,addict,low,3,11
17,C,50,0.0,50.0,ahn-addict-low,2024-12-21 13:56:55,ahn,addict,low,3,11
18,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:57:00,ahn,addict,low,4,11
19,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:57:00,ahn,addict,low,4,11
20,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:57:01,ahn,addict,low,4,11
21,D,50,-200.0,-150.0,ahn-addict-low,2024-12-21 13:57:02,ahn,addict,low,4,11
22,A,100,-310.0,-210.0,ahn-addict-low,2024-12-21 13:57:02,ahn,addict,low,1,11
23,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:57:03,ahn,addict,low,2,11
24,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:57:04,ahn,addict,low,2,11
25,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:57:05,ahn,addict,low,2,11
26,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:57:06,ahn,addict,low,2,11
27,B,100,0.0,100.0,ahn-addict-low,2024-12-21 13:57:07,ahn,addict,low,2,11
28,B,100,-1550.0,-1450.0,ahn-addict-low,2024-12-21 13:57:07,ahn,addict,low,2,11
29,C,50,0.0,50.0,ahn-addict-low,2024-12-21 13:57:08,ahn,addict,low,3,11
30,C,50,-40.0,10.0,ahn-addict-low,2024-12-21 13:57:11,ahn,addict,low,3,11
31,D,50,0.0,50.0,ahn-addict-low,2024-12-21 13:57:12,ahn,addict,low,4,11
