trial,deck,gain,loss,net,trial_type,date,data_set,population,information_level,deckN,subjID
2,A,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:10,wetzels,control,low,1,11
3,A,100,-250.0,-150.0,wetzels-control-low,2024-12-20 18:29:10,wetzels,control,low,1,11
4,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:10,wetzels,control,low,2,11
5,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:11,wetzels,control,low,2,11
6,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:11,wetzels,control,low,2,11
7,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:11,wetzels,control,low,2,11
8,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:12,wetzels,control,low,2,11
9,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:13,wetzels,control,low,2,11
10,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:13,wetzels,control,low,2,11
11,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:14,wetzels,control,low,2,11
12,C,50,-50.0,0.0,wetzels-control-low,2024-12-20 18:29:15,wetzels,control,low,3,11
13,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:15,wetzels,control,low,2,11
14,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:17,wetzels,control,low,2,11
15,D,50,-250.0,-200.0,wetzels-control-low,2024-12-20 18:29:18,wetzels,control,low,4,11
16,B,100,-1250.0,-1150.0,wetzels-control-low,2024-12-20 18:29:18,wetzels,control,low,2,11
17,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:19,wetzels,control,low,2,11
18,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:19,wetzels,control,low,2,11
19,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:20,wetzels,control,low,2,11
20,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:20,wetzels,control,low,2,11
21,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:21,wetzels,control,low,2,11
22,B,100,-1250.0,-1150.0,wetzels-control-low,2024-12-20 18:29:22,wetzels,control,low,2,11
23,C,50,-50.0,0.0,wetzels-control-low,2024-12-20 18:29:22,wetzels,control,low,3,11
24,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:23,wetzels,control,low,2,11
25,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:23,wetzels,control,low,2,11
26,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:24,wetzels,control,low,2,11
27,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:25,wetzels,control,low,2,11
28,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:25,wetzels,control,low,2,11
29,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:26,wetzels,control,low,2,11
30,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:27,wetzels,control,low,2,11
31,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:28,wetzels,control,low,2,11
32,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:28,wetzels,control,low,2,11
33,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:29,wetzels,control,low,2,11
34,B,100,-1250.0,-1150.0,wetzels-control-low,2024-12-20 18:29:30,wetzels,control,low,2,11
35,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:31,wetzels,control,low,2,11
36,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:31,wetzels,control,low,2,11
37,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:33,wetzels,control,low,2,11
38,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:34,wetzels,control,low,2,11
39,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:34,wetzels,control,low,2,11
40,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:35,wetzels,control,low,2,11
41,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:36,wetzels,control,low,2,11
42,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:37,wetzels,control,low,2,11
43,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:38,wetzels,control,low,2,11
44,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:39,wetzels,control,low,2,11
45,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:39,wetzels,control,low,2,11
46,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:40,wetzels,control,low,2,11
47,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:41,wetzels,control,low,2,11
48,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:42,wetzels,control,low,2,11
49,B,100,-1250.0,-1150.0,wetzels-control-low,2024-12-20 18:29:43,wetzels,control,low,2,11
50,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:46,wetzels,control,low,2,11
51,B,100,-1250.0,-1150.0,wetzels-control-low,2024-12-20 18:29:47,wetzels,control,low,2,11
52,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:47,wetzels,control,low,2,11
53,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:48,wetzels,control,low,2,11
54,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:49,wetzels,control,low,2,11
55,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:49,wetzels,control,low,2,11
56,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:50,wetzels,control,low,2,11
57,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:50,wetzels,control,low,2,11
58,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:51,wetzels,control,low,2,11
59,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:52,wetzels,control,low,2,11
60,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:52,wetzels,control,low,2,11
61,B,100,-1250.0,-1150.0,wetzels-control-low,2024-12-20 18:29:53,wetzels,control,low,2,11
62,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:53,wetzels,control,low,2,11
63,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:55,wetzels,control,low,2,11
64,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:55,wetzels,control,low,2,11
65,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:56,wetzels,control,low,2,11
66,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:57,wetzels,control,low,2,11
67,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:57,wetzels,control,low,2,11
68,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:29:59,wetzels,control,low,2,11
69,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:01,wetzels,control,low,2,11
70,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:02,wetzels,control,low,2,11
71,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:03,wetzels,control,low,2,11
72,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:03,wetzels,control,low,2,11
73,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:04,wetzels,control,low,2,11
74,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:04,wetzels,control,low,2,11
75,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:05,wetzels,control,low,2,11
76,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:06,wetzels,control,low,2,11
77,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:06,wetzels,control,low,2,11
78,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:07,wetzels,control,low,2,11
79,B,100,-1250.0,-1150.0,wetzels-control-low,2024-12-20 18:30:08,wetzels,control,low,2,11
80,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:09,wetzels,control,low,2,11
81,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:09,wetzels,control,low,2,11
82,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:11,wetzels,control,low,2,11
83,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:11,wetzels,control,low,2,11
84,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:12,wetzels,control,low,2,11
85,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:14,wetzels,control,low,2,11
86,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:15,wetzels,control,low,2,11
87,B,100,-1250.0,-1150.0,wetzels-control-low,2024-12-20 18:30:16,wetzels,control,low,2,11
88,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:30:18,wetzels,control,low,4,11
89,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:19,wetzels,control,low,2,11
90,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:19,wetzels,control,low,2,11
91,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:20,wetzels,control,low,2,11
92,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:20,wetzels,control,low,2,11
93,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:21,wetzels,control,low,2,11
94,B,100,-1250.0,-1150.0,wetzels-control-low,2024-12-20 18:30:21,wetzels,control,low,2,11
95,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:22,wetzels,control,low,2,11
96,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:22,wetzels,control,low,2,11
97,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:23,wetzels,control,low,2,11
98,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:23,wetzels,control,low,2,11
99,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:25,wetzels,control,low,2,11
100,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:25,wetzels,control,low,2,11
101,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:26,wetzels,control,low,2,11
102,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:27,wetzels,control,low,2,11
103,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:27,wetzels,control,low,2,11
104,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:28,wetzels,control,low,2,11
105,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:30,wetzels,control,low,2,11
106,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:30,wetzels,control,low,2,11
107,B,100,-1250.0,-1150.0,wetzels-control-low,2024-12-20 18:30:32,wetzels,control,low,2,11
108,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:32,wetzels,control,low,2,11
109,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:33,wetzels,control,low,2,11
110,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:33,wetzels,control,low,2,11
111,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:35,wetzels,control,low,2,11
112,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:35,wetzels,control,low,2,11
113,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:37,wetzels,control,low,2,11
114,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:37,wetzels,control,low,2,11
115,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:43,wetzels,control,low,2,11
116,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:44,wetzels,control,low,2,11
117,B,100,-1250.0,-1150.0,wetzels-control-low,2024-12-20 18:30:44,wetzels,control,low,2,11
118,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:45,wetzels,control,low,2,11
119,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:45,wetzels,control,low,2,11
120,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:46,wetzels,control,low,2,11
121,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:46,wetzels,control,low,2,11
122,B,100,-1250.0,-1150.0,wetzels-control-low,2024-12-20 18:30:48,wetzels,control,low,2,11
123,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:48,wetzels,control,low,2,11
124,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:49,wetzels,control,low,2,11
125,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:49,wetzels,control,low,2,11
126,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:50,wetzels,control,low,2,11
127,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:51,wetzels,control,low,2,11
128,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:51,wetzels,control,low,2,11
129,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:52,wetzels,control,low,2,11
130,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:52,wetzels,control,low,2,11
131,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:53,wetzels,control,low,2,11
132,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:54,wetzels,control,low,2,11
133,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:55,wetzels,control,low,2,11
134,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:56,wetzels,control,low,2,11
135,B,100,-1250.0,-1150.0,wetzels-control-low,2024-12-20 18:30:57,wetzels,control,low,2,11
136,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:58,wetzels,control,low,2,11
137,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:30:59,wetzels,control,low,2,11
138,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:02,wetzels,control,low,2,11
139,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:03,wetzels,control,low,2,11
140,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:04,wetzels,control,low,2,11
141,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:05,wetzels,control,low,2,11
142,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:07,wetzels,control,low,2,11
143,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:08,wetzels,control,low,2,11
144,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:09,wetzels,control,low,2,11
145,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:10,wetzels,control,low,2,11
146,B,100,-1250.0,-1150.0,wetzels-control-low,2024-12-20 18:31:11,wetzels,control,low,2,11
147,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:12,wetzels,control,low,2,11
148,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:12,wetzels,control,low,2,11
149,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:13,wetzels,control,low,2,11
150,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:14,wetzels,control,low,2,11
1,A,100,-250.0,-150.0,wetzels-control-low,2024-12-20 18:31:14,wetzels,control,low,1,12
2,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:14,wetzels,control,low,2,12
3,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:14,wetzels,control,low,2,12
4,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:14,wetzels,control,low,2,12
5,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:15,wetzels,control,low,2,12
6,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:15,wetzels,control,low,2,12
7,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:15,wetzels,control,low,2,12
8,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:15,wetzels,control,low,2,12
9,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:15,wetzels,control,low,2,12
10,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:15,wetzels,control,low,2,12
11,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:15,wetzels,control,low,2,12
12,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:16,wetzels,control,low,2,12
13,B,100,-1250.0,-1150.0,wetzels-control-low,2024-12-20 18:31:16,wetzels,control,low,2,12
14,C,50,-50.0,0.0,wetzels-control-low,2024-12-20 18:31:16,wetzels,control,low,3,12
15,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:31:16,wetzels,control,low,4,12
16,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:31:17,wetzels,control,low,4,12
17,D,50,-250.0,-200.0,wetzels-control-low,2024-12-20 18:31:17,wetzels,control,low,4,12
18,A,100,-250.0,-150.0,wetzels-control-low,2024-12-20 18:31:20,wetzels,control,low,1,12
19,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:22,wetzels,control,low,2,12
20,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:23,wetzels,control,low,2,12
21,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:25,wetzels,control,low,2,12
22,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:26,wetzels,control,low,2,12
23,B,100,-1250.0,-1150.0,wetzels-control-low,2024-12-20 18:31:26,wetzels,control,low,2,12
24,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:31:27,wetzels,control,low,4,12
25,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:31:28,wetzels,control,low,4,12
26,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:31:28,wetzels,control,low,4,12
27,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:31:30,wetzels,control,low,4,12
28,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:31:31,wetzels,control,low,4,12
29,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:31:33,wetzels,control,low,4,12
30,D,50,-250.0,-200.0,wetzels-control-low,2024-12-20 18:31:34,wetzels,control,low,4,12
31,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:34,wetzels,control,low,2,12
32,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:35,wetzels,control,low,2,12
33,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:35,wetzels,control,low,2,12
34,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:37,wetzels,control,low,2,12
35,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:37,wetzels,control,low,2,12
36,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:38,wetzels,control,low,2,12
37,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:38,wetzels,control,low,2,12
38,B,100,-1250.0,-1150.0,wetzels-control-low,2024-12-20 18:31:39,wetzels,control,low,2,12
39,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:31:39,wetzels,control,low,4,12
40,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:31:40,wetzels,control,low,4,12
41,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:31:41,wetzels,control,low,4,12
42,D,50,-250.0,-200.0,wetzels-control-low,2024-12-20 18:31:42,wetzels,control,low,4,12
43,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:43,wetzels,control,low,2,12
44,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:43,wetzels,control,low,2,12
45,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:44,wetzels,control,low,2,12
46,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:44,wetzels,control,low,2,12
47,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:47,wetzels,control,low,2,12
48,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:48,wetzels,control,low,2,12
49,B,100,-1250.0,-1150.0,wetzels-control-low,2024-12-20 18:31:48,wetzels,control,low,2,12
50,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:31:49,wetzels,control,low,4,12
51,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:31:51,wetzels,control,low,4,12
52,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:31:51,wetzels,control,low,4,12
53,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:31:52,wetzels,control,low,4,12
54,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:31:53,wetzels,control,low,4,12
55,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:31:54,wetzels,control,low,4,12
56,D,50,-250.0,-200.0,wetzels-control-low,2024-12-20 18:31:55,wetzels,control,low,4,12
57,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:56,wetzels,control,low,2,12
58,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:57,wetzels,control,low,2,12
59,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:58,wetzels,control,low,2,12
60,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:31:59,wetzels,control,low,2,12
61,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:00,wetzels,control,low,2,12
62,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:00,wetzels,control,low,2,12
63,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:05,wetzels,control,low,2,12
64,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:06,wetzels,control,low,2,12
65,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:07,wetzels,control,low,2,12
66,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:07,wetzels,control,low,2,12
67,B,100,-1250.0,-1150.0,wetzels-control-low,2024-12-20 18:32:08,wetzels,control,low,2,12
68,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:32:09,wetzels,control,low,4,12
69,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:32:09,wetzels,control,low,4,12
70,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:32:10,wetzels,control,low,4,12
71,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:32:10,wetzels,control,low,4,12
72,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:32:12,wetzels,control,low,4,12
73,D,50,-250.0,-200.0,wetzels-control-low,2024-12-20 18:32:14,wetzels,control,low,4,12
74,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:15,wetzels,control,low,2,12
75,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:15,wetzels,control,low,2,12
76,B,100,-1250.0,-1150.0,wetzels-control-low,2024-12-20 18:32:16,wetzels,control,low,2,12
77,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:17,wetzels,control,low,2,12
78,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:17,wetzels,control,low,2,12
79,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:19,wetzels,control,low,2,12
80,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:21,wetzels,control,low,2,12
81,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:23,wetzels,control,low,2,12
82,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:24,wetzels,control,low,2,12
83,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:25,wetzels,control,low,2,12
84,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:25,wetzels,control,low,2,12
85,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:27,wetzels,control,low,2,12
86,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:27,wetzels,control,low,2,12
87,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:28,wetzels,control,low,2,12
88,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:29,wetzels,control,low,2,12
89,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:29,wetzels,control,low,2,12
90,B,100,-1250.0,-1150.0,wetzels-control-low,2024-12-20 18:32:30,wetzels,control,low,2,12
91,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:31,wetzels,control,low,2,12
92,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:32,wetzels,control,low,2,12
93,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:33,wetzels,control,low,2,12
94,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:34,wetzels,control,low,2,12
95,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:34,wetzels,control,low,2,12
96,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:37,wetzels,control,low,2,12
97,B,100,-1250.0,-1150.0,wetzels-control-low,2024-12-20 18:32:39,wetzels,control,low,2,12
98,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:32:43,wetzels,control,low,4,12
99,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:32:43,wetzels,control,low,4,12
100,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:32:44,wetzels,control,low,4,12
101,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:32:45,wetzels,control,low,4,12
102,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:32:45,wetzels,control,low,4,12
103,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:32:46,wetzels,control,low,4,12
104,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:32:46,wetzels,control,low,4,12
105,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:32:48,wetzels,control,low,4,12
106,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:32:49,wetzels,control,low,4,12
107,D,50,0.0,50.0,wetzels-control-low,2024-12-20 18:32:50,wetzels,control,low,4,12
108,D,50,-250.0,-200.0,wetzels-control-low,2024-12-20 18:32:51,wetzels,control,low,4,12
109,B,100,-1250.0,-1150.0,wetzels-control-low,2024-12-20 18:32:51,wetzels,control,low,2,12
110,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:52,wetzels,control,low,2,12
111,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:52,wetzels,control,low,2,12
112,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:53,wetzels,control,low,2,12
113,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:53,wetzels,control,low,2,12
114,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:56,wetzels,control,low,2,12
115,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:58,wetzels,control,low,2,12
116,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:58,wetzels,control,low,2,12
117,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:32:59,wetzels,control,low,2,12
118,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:33:00,wetzels,control,low,2,12
119,B,100,-1250.0,-1150.0,wetzels-control-low,2024-12-20 18:33:00,wetzels,control,low,2,12
120,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:33:01,wetzels,control,low,2,12
121,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:33:02,wetzels,control,low,2,12
122,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:33:02,wetzels,control,low,2,12
123,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:33:03,wetzels,control,low,2,12
124,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:33:05,wetzels,control,low,2,12
125,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:33:05,wetzels,control,low,2,12
126,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:33:06,wetzels,control,low,2,12
127,B,100,-1250.0,-1150.0,wetzels-control-low,2024-12-20 18:33:06,wetzels,control,low,2,12
128,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:33:07,wetzels,control,low,2,12
129,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:33:07,wetzels,control,low,2,12
130,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:33:09,wetzels,control,low,2,12
131,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:33:10,wetzels,control,low,2,12
132,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:33:11,wetzels,control,low,2,12
133,B,100,0.0,100.0,wetzels-control-low,2024-12-20 18:33:11,wetzels,control,low,2,12
