trial,deck,gain,loss,net,trial_type,date,data_set,population,information_level,deckN,subjID
36,C,50,-35.0,15.0,ahn-control-high,2024-12-20 13:47:29,ahn,control,high,3,11
37,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:47:29,ahn,control,high,4,11
38,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:47:30,ahn,control,high,4,11
39,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:47:31,ahn,control,high,4,11
40,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:47:33,ahn,control,high,4,11
41,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:47:33,ahn,control,high,4,11
42,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:47:35,ahn,control,high,4,11
43,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:47:36,ahn,control,high,4,11
44,D,50,-150.0,-100.0,ahn-control-high,2024-12-20 13:47:38,ahn,control,high,4,11
45,C,50,-30.0,20.0,ahn-control-high,2024-12-20 13:47:41,ahn,control,high,3,11
46,C,50,0.0,50.0,ahn-control-high,2024-12-20 13:47:43,ahn,control,high,3,11
47,C,50,-30.0,20.0,ahn-control-high,2024-12-20 13:47:43,ahn,control,high,3,11
48,C,50,0.0,50.0,ahn-control-high,2024-12-20 13:47:44,ahn,control,high,3,11
49,C,50,0.0,50.0,ahn-control-high,2024-12-20 13:47:44,ahn,control,high,3,11
50,C,50,0.0,50.0,ahn-control-high,2024-12-20 13:47:45,ahn,control,high,3,11
51,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:47:46,ahn,control,high,4,11
52,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:47:47,ahn,control,high,4,11
53,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:47:48,ahn,control,high,4,11
54,D,50,-125.0,-75.0,ahn-control-high,2024-12-20 13:47:49,ahn,control,high,4,11
55,C,50,0.0,50.0,ahn-control-high,2024-12-20 13:47:52,ahn,control,high,3,11
56,C,50,-25.0,25.0,ahn-control-high,2024-12-20 13:47:52,ahn,control,high,3,11
57,C,50,-25.0,25.0,ahn-control-high,2024-12-20 13:47:53,ahn,control,high,3,11
58,C,50,-25.0,25.0,ahn-control-high,2024-12-20 13:47:54,ahn,control,high,3,11
59,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:47:54,ahn,control,high,4,11
60,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:47:55,ahn,control,high,4,11
61,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:47:55,ahn,control,high,4,11
62,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:47:56,ahn,control,high,4,11
63,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:47:57,ahn,control,high,4,11
64,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:47:57,ahn,control,high,4,11
65,D,50,-125.0,-75.0,ahn-control-high,2024-12-20 13:47:58,ahn,control,high,4,11
66,C,50,-25.0,25.0,ahn-control-high,2024-12-20 13:48:00,ahn,control,high,3,11
67,C,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:00,ahn,control,high,3,11
68,C,50,-25.0,25.0,ahn-control-high,2024-12-20 13:48:01,ahn,control,high,3,11
69,C,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:01,ahn,control,high,3,11
70,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:03,ahn,control,high,4,11
71,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:03,ahn,control,high,4,11
72,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:04,ahn,control,high,4,11
73,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:06,ahn,control,high,4,11
74,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:06,ahn,control,high,4,11
75,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:08,ahn,control,high,4,11
76,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:09,ahn,control,high,4,11
77,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:09,ahn,control,high,4,11
78,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:10,ahn,control,high,4,11
79,D,50,-125.0,-75.0,ahn-control-high,2024-12-20 13:48:11,ahn,control,high,4,11
80,C,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:12,ahn,control,high,3,11
81,C,50,-25.0,25.0,ahn-control-high,2024-12-20 13:48:13,ahn,control,high,3,11
82,C,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:14,ahn,control,high,3,11
83,C,50,-25.0,25.0,ahn-control-high,2024-12-20 13:48:16,ahn,control,high,3,11
84,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:19,ahn,control,high,4,11
85,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:21,ahn,control,high,4,11
86,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:22,ahn,control,high,4,11
87,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:22,ahn,control,high,4,11
88,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:23,ahn,control,high,4,11
89,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:23,ahn,control,high,4,11
90,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:24,ahn,control,high,4,11
91,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:25,ahn,control,high,4,11
92,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:25,ahn,control,high,4,11
93,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:31,ahn,control,high,4,11
94,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:32,ahn,control,high,4,11
95,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:32,ahn,control,high,4,11
96,D,50,-125.0,-75.0,ahn-control-high,2024-12-20 13:48:33,ahn,control,high,4,11
97,C,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:33,ahn,control,high,3,11
98,C,50,-25.0,25.0,ahn-control-high,2024-12-20 13:48:35,ahn,control,high,3,11
99,C,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:41,ahn,control,high,3,11
100,C,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:41,ahn,control,high,3,11
1,A,100,-250.0,-150.0,ahn-control-high,2024-12-20 13:48:42,ahn,control,high,1,12
2,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:48:42,ahn,control,high,2,12
3,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:48:42,ahn,control,high,2,12
4,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:48:42,ahn,control,high,2,12
5,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:48:42,ahn,control,high,2,12
6,C,50,-50.0,0.0,ahn-control-high,2024-12-20 13:48:42,ahn,control,high,3,12
7,B,100,-1250.0,-1150.0,ahn-control-high,2024-12-20 13:48:43,ahn,control,high,2,12
8,C,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:43,ahn,control,high,3,12
9,C,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:43,ahn,control,high,3,12
10,C,50,-50.0,0.0,ahn-control-high,2024-12-20 13:48:43,ahn,control,high,3,12
11,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:43,ahn,control,high,4,12
12,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:43,ahn,control,high,4,12
13,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:43,ahn,control,high,4,12
14,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:43,ahn,control,high,4,12
15,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:44,ahn,control,high,4,12
16,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:44,ahn,control,high,4,12
17,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:44,ahn,control,high,4,12
18,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:44,ahn,control,high,4,12
19,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:48:44,ahn,control,high,2,12
20,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:48:44,ahn,control,high,2,12
21,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:48:44,ahn,control,high,2,12
22,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:48:45,ahn,control,high,2,12
23,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:48:45,ahn,control,high,2,12
24,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:48:45,ahn,control,high,2,12
25,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:48:45,ahn,control,high,2,12
26,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:48:45,ahn,control,high,2,12
27,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:48:45,ahn,control,high,2,12
28,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:48:45,ahn,control,high,2,12
29,B,100,-1550.0,-1450.0,ahn-control-high,2024-12-20 13:48:45,ahn,control,high,2,12
30,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:47,ahn,control,high,4,12
31,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:49,ahn,control,high,4,12
32,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:50,ahn,control,high,4,12
33,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:51,ahn,control,high,4,12
34,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:51,ahn,control,high,4,12
35,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:48:52,ahn,control,high,4,12
36,D,50,-175.0,-125.0,ahn-control-high,2024-12-20 13:48:54,ahn,control,high,4,12
37,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:48:54,ahn,control,high,2,12
38,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:48:55,ahn,control,high,2,12
39,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:48:57,ahn,control,high,2,12
40,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:48:58,ahn,control,high,2,12
41,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:48:59,ahn,control,high,2,12
42,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:48:59,ahn,control,high,2,12
43,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:49:00,ahn,control,high,2,12
44,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:49:01,ahn,control,high,2,12
45,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:49:01,ahn,control,high,2,12
46,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:49:02,ahn,control,high,2,12
47,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:49:03,ahn,control,high,2,12
48,B,100,-1850.0,-1750.0,ahn-control-high,2024-12-20 13:49:04,ahn,control,high,2,12
49,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:04,ahn,control,high,4,12
50,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:05,ahn,control,high,4,12
51,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:06,ahn,control,high,4,12
52,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:07,ahn,control,high,4,12
53,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:08,ahn,control,high,4,12
54,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:08,ahn,control,high,4,12
55,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:09,ahn,control,high,4,12
56,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:10,ahn,control,high,4,12
57,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:10,ahn,control,high,4,12
58,D,50,-125.0,-75.0,ahn-control-high,2024-12-20 13:49:11,ahn,control,high,4,12
59,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:49:11,ahn,control,high,2,12
60,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:49:12,ahn,control,high,2,12
61,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:49:12,ahn,control,high,2,12
62,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:49:13,ahn,control,high,2,12
63,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:49:14,ahn,control,high,2,12
64,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:49:15,ahn,control,high,2,12
65,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:49:16,ahn,control,high,2,12
66,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:49:16,ahn,control,high,2,12
67,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:49:17,ahn,control,high,2,12
68,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:49:17,ahn,control,high,2,12
69,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:49:18,ahn,control,high,2,12
70,B,100,-2000.0,-1900.0,ahn-control-high,2024-12-20 13:49:19,ahn,control,high,2,12
71,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:21,ahn,control,high,4,12
72,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:23,ahn,control,high,4,12
73,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:24,ahn,control,high,4,12
74,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:26,ahn,control,high,4,12
75,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:26,ahn,control,high,4,12
76,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:27,ahn,control,high,4,12
77,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:27,ahn,control,high,4,12
78,D,50,-125.0,-75.0,ahn-control-high,2024-12-20 13:49:28,ahn,control,high,4,12
79,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:49:29,ahn,control,high,2,12
80,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:49:29,ahn,control,high,2,12
81,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:49:31,ahn,control,high,2,12
82,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:49:31,ahn,control,high,2,12
83,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:49:33,ahn,control,high,2,12
84,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:49:36,ahn,control,high,2,12
85,B,100,-2000.0,-1900.0,ahn-control-high,2024-12-20 13:49:38,ahn,control,high,2,12
86,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:39,ahn,control,high,4,12
87,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:39,ahn,control,high,4,12
88,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:44,ahn,control,high,4,12
89,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:44,ahn,control,high,4,12
90,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:45,ahn,control,high,4,12
91,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:45,ahn,control,high,4,12
92,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:46,ahn,control,high,4,12
93,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:46,ahn,control,high,4,12
94,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:47,ahn,control,high,4,12
95,D,50,-125.0,-75.0,ahn-control-high,2024-12-20 13:49:47,ahn,control,high,4,12
96,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:49:48,ahn,control,high,2,12
97,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:49:49,ahn,control,high,2,12
98,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:49:50,ahn,control,high,2,12
99,B,100,-2000.0,-1900.0,ahn-control-high,2024-12-20 13:49:50,ahn,control,high,2,12
100,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:51,ahn,control,high,4,12
1,A,100,0.0,100.0,ahn-control-high,2024-12-20 13:49:51,ahn,control,high,1,13
2,A,100,-250.0,-150.0,ahn-control-high,2024-12-20 13:49:51,ahn,control,high,1,13
3,B,100,-1250.0,-1150.0,ahn-control-high,2024-12-20 13:49:51,ahn,control,high,2,13
4,C,50,-50.0,0.0,ahn-control-high,2024-12-20 13:49:52,ahn,control,high,3,13
5,C,50,-50.0,0.0,ahn-control-high,2024-12-20 13:49:53,ahn,control,high,3,13
6,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:53,ahn,control,high,4,13
7,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:54,ahn,control,high,4,13
8,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:54,ahn,control,high,4,13
9,D,50,-250.0,-200.0,ahn-control-high,2024-12-20 13:49:55,ahn,control,high,4,13
10,C,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:56,ahn,control,high,3,13
11,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:56,ahn,control,high,4,13
12,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:57,ahn,control,high,4,13
13,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:58,ahn,control,high,4,13
14,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:58,ahn,control,high,4,13
15,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:59,ahn,control,high,4,13
16,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:49:59,ahn,control,high,4,13
17,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:01,ahn,control,high,4,13
18,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:01,ahn,control,high,4,13
19,D,50,-225.0,-175.0,ahn-control-high,2024-12-20 13:50:03,ahn,control,high,4,13
20,A,100,0.0,100.0,ahn-control-high,2024-12-20 13:50:04,ahn,control,high,1,13
21,A,100,-310.0,-210.0,ahn-control-high,2024-12-20 13:50:04,ahn,control,high,1,13
22,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:06,ahn,control,high,4,13
23,D,50,-200.0,-150.0,ahn-control-high,2024-12-20 13:50:06,ahn,control,high,4,13
24,C,50,-40.0,10.0,ahn-control-high,2024-12-20 13:50:09,ahn,control,high,3,13
25,C,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:09,ahn,control,high,3,13
26,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:11,ahn,control,high,4,13
27,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:13,ahn,control,high,4,13
28,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:15,ahn,control,high,4,13
29,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:16,ahn,control,high,4,13
30,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:16,ahn,control,high,4,13
31,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:17,ahn,control,high,4,13
32,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:19,ahn,control,high,4,13
33,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:21,ahn,control,high,4,13
34,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:22,ahn,control,high,4,13
35,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:24,ahn,control,high,4,13
36,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:24,ahn,control,high,4,13
37,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:25,ahn,control,high,4,13
38,D,50,-175.0,-125.0,ahn-control-high,2024-12-20 13:50:26,ahn,control,high,4,13
39,C,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:26,ahn,control,high,3,13
40,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:27,ahn,control,high,4,13
41,D,50,-150.0,-100.0,ahn-control-high,2024-12-20 13:50:29,ahn,control,high,4,13
42,C,50,-30.0,20.0,ahn-control-high,2024-12-20 13:50:30,ahn,control,high,3,13
43,C,50,-30.0,20.0,ahn-control-high,2024-12-20 13:50:32,ahn,control,high,3,13
44,C,50,-30.0,20.0,ahn-control-high,2024-12-20 13:50:33,ahn,control,high,3,13
45,C,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:33,ahn,control,high,3,13
46,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:34,ahn,control,high,4,13
47,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:35,ahn,control,high,4,13
48,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:35,ahn,control,high,4,13
49,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:37,ahn,control,high,4,13
50,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:39,ahn,control,high,4,13
51,D,50,-125.0,-75.0,ahn-control-high,2024-12-20 13:50:39,ahn,control,high,4,13
52,C,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:41,ahn,control,high,3,13
53,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:41,ahn,control,high,4,13
54,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:43,ahn,control,high,4,13
55,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:48,ahn,control,high,4,13
56,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:49,ahn,control,high,4,13
57,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:49,ahn,control,high,4,13
58,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:52,ahn,control,high,4,13
59,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:52,ahn,control,high,4,13
60,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:53,ahn,control,high,4,13
61,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:54,ahn,control,high,4,13
62,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:54,ahn,control,high,4,13
63,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:55,ahn,control,high,4,13
64,D,50,-125.0,-75.0,ahn-control-high,2024-12-20 13:50:55,ahn,control,high,4,13
65,C,50,0.0,50.0,ahn-control-high,2024-12-20 13:50:56,ahn,control,high,3,13
66,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:05,ahn,control,high,4,13
67,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:05,ahn,control,high,4,13
68,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:07,ahn,control,high,4,13
69,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:08,ahn,control,high,4,13
70,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:09,ahn,control,high,4,13
71,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:09,ahn,control,high,4,13
72,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:17,ahn,control,high,4,13
73,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:19,ahn,control,high,4,13
74,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:20,ahn,control,high,4,13
75,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:20,ahn,control,high,4,13
76,D,50,-125.0,-75.0,ahn-control-high,2024-12-20 13:51:21,ahn,control,high,4,13
77,C,50,-25.0,25.0,ahn-control-high,2024-12-20 13:51:22,ahn,control,high,3,13
78,C,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:22,ahn,control,high,3,13
79,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:23,ahn,control,high,4,13
80,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:24,ahn,control,high,4,13
81,D,50,-125.0,-75.0,ahn-control-high,2024-12-20 13:51:25,ahn,control,high,4,13
82,C,50,-25.0,25.0,ahn-control-high,2024-12-20 13:51:26,ahn,control,high,3,13
83,C,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:26,ahn,control,high,3,13
84,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:27,ahn,control,high,4,13
85,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:27,ahn,control,high,4,13
86,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:29,ahn,control,high,4,13
87,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:30,ahn,control,high,4,13
88,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:31,ahn,control,high,4,13
89,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:31,ahn,control,high,4,13
90,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:32,ahn,control,high,4,13
91,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:34,ahn,control,high,4,13
92,D,50,-125.0,-75.0,ahn-control-high,2024-12-20 13:51:36,ahn,control,high,4,13
93,C,50,-25.0,25.0,ahn-control-high,2024-12-20 13:51:36,ahn,control,high,3,13
94,C,50,-25.0,25.0,ahn-control-high,2024-12-20 13:51:37,ahn,control,high,3,13
95,C,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:37,ahn,control,high,3,13
96,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:38,ahn,control,high,4,13
97,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:38,ahn,control,high,4,13
98,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:39,ahn,control,high,4,13
99,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:40,ahn,control,high,4,13
100,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:40,ahn,control,high,4,13
1,A,100,-250.0,-150.0,ahn-control-high,2024-12-20 13:51:41,ahn,control,high,1,14
2,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:51:41,ahn,control,high,2,14
3,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:51:41,ahn,control,high,2,14
4,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:51:42,ahn,control,high,2,14
5,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:51:42,ahn,control,high,2,14
6,C,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:42,ahn,control,high,3,14
7,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:51:42,ahn,control,high,2,14
8,B,100,-1250.0,-1150.0,ahn-control-high,2024-12-20 13:51:42,ahn,control,high,2,14
9,C,50,-50.0,0.0,ahn-control-high,2024-12-20 13:51:42,ahn,control,high,3,14
10,D,50,-250.0,-200.0,ahn-control-high,2024-12-20 13:51:47,ahn,control,high,4,14
11,B,100,-1400.0,-1300.0,ahn-control-high,2024-12-20 13:51:48,ahn,control,high,2,14
12,C,50,-45.0,5.0,ahn-control-high,2024-12-20 13:51:48,ahn,control,high,3,14
13,C,50,-45.0,5.0,ahn-control-high,2024-12-20 13:51:49,ahn,control,high,3,14
14,C,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:50,ahn,control,high,3,14
15,C,50,-45.0,5.0,ahn-control-high,2024-12-20 13:51:52,ahn,control,high,3,14
16,C,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:53,ahn,control,high,3,14
17,D,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:54,ahn,control,high,4,14
18,D,50,-225.0,-175.0,ahn-control-high,2024-12-20 13:51:55,ahn,control,high,4,14
19,C,50,-45.0,5.0,ahn-control-high,2024-12-20 13:51:57,ahn,control,high,3,14
20,C,50,0.0,50.0,ahn-control-high,2024-12-20 13:51:57,ahn,control,high,3,14
21,C,50,-40.0,10.0,ahn-control-high,2024-12-20 13:51:59,ahn,control,high,3,14
22,C,50,-40.0,10.0,ahn-control-high,2024-12-20 13:51:59,ahn,control,high,3,14
23,C,50,0.0,50.0,ahn-control-high,2024-12-20 13:52:00,ahn,control,high,3,14
24,C,50,0.0,50.0,ahn-control-high,2024-12-20 13:52:00,ahn,control,high,3,14
25,C,50,0.0,50.0,ahn-control-high,2024-12-20 13:52:01,ahn,control,high,3,14
26,C,50,-40.0,10.0,ahn-control-high,2024-12-20 13:52:01,ahn,control,high,3,14
27,C,50,-40.0,10.0,ahn-control-high,2024-12-20 13:52:02,ahn,control,high,3,14
28,B,100,0.0,100.0,ahn-control-high,2024-12-20 13:52:02,ahn,control,high,2,14
29,B,100,-1550.0,-1450.0,ahn-control-high,2024-12-20 13:52:03,ahn,control,high,2,14
