trial,deck,gain,loss,net,trial_type,agentN,data_set,population,information_level,deckN
13,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
14,D,50,0.0,50.0,ahn-addict-high,Agent_12,ahn,addict,high,4
15,D,50,0.0,50.0,ahn-addict-high,Agent_12,ahn,addict,high,4
16,A,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,1
17,A,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,1
18,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
19,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
20,D,50,0.0,50.0,ahn-addict-high,Agent_12,ahn,addict,high,4
21,D,50,0.0,50.0,ahn-addict-high,Agent_12,ahn,addict,high,4
22,C,50,0.0,50.0,ahn-addict-high,Agent_12,ahn,addict,high,3
23,C,50,-40.0,10.0,ahn-addict-high,Agent_12,ahn,addict,high,3
24,B,100,-1550.0,-1450.0,ahn-addict-high,Agent_12,ahn,addict,high,2
25,A,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,1
26,A,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,1
27,D,50,0.0,50.0,ahn-addict-high,Agent_12,ahn,addict,high,4
28,D,50,0.0,50.0,ahn-addict-high,Agent_12,ahn,addict,high,4
29,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
30,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
31,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
32,D,50,0.0,50.0,ahn-addict-high,Agent_12,ahn,addict,high,4
33,D,50,0.0,50.0,ahn-addict-high,Agent_12,ahn,addict,high,4
34,A,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,1
35,A,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,1
36,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
37,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
38,D,50,-175.0,-125.0,ahn-addict-high,Agent_12,ahn,addict,high,4
39,A,100,-340.0,-240.0,ahn-addict-high,Agent_12,ahn,addict,high,1
40,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
41,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
42,D,50,0.0,50.0,ahn-addict-high,Agent_12,ahn,addict,high,4
43,D,50,0.0,50.0,ahn-addict-high,Agent_12,ahn,addict,high,4
44,C,50,0.0,50.0,ahn-addict-high,Agent_12,ahn,addict,high,3
45,C,50,-30.0,20.0,ahn-addict-high,Agent_12,ahn,addict,high,3
46,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
47,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
48,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
49,D,50,-150.0,-100.0,ahn-addict-high,Agent_12,ahn,addict,high,4
50,A,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,1
51,A,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,1
52,B,100,-2000.0,-1900.0,ahn-addict-high,Agent_12,ahn,addict,high,2
53,D,50,0.0,50.0,ahn-addict-high,Agent_12,ahn,addict,high,4
54,D,50,0.0,50.0,ahn-addict-high,Agent_12,ahn,addict,high,4
55,C,50,-25.0,25.0,ahn-addict-high,Agent_12,ahn,addict,high,3
56,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
57,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
58,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
59,D,50,0.0,50.0,ahn-addict-high,Agent_12,ahn,addict,high,4
60,D,50,0.0,50.0,ahn-addict-high,Agent_12,ahn,addict,high,4
61,A,100,-400.0,-300.0,ahn-addict-high,Agent_12,ahn,addict,high,1
62,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
63,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
64,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
65,D,50,0.0,50.0,ahn-addict-high,Agent_12,ahn,addict,high,4
66,D,50,0.0,50.0,ahn-addict-high,Agent_12,ahn,addict,high,4
67,A,100,-400.0,-300.0,ahn-addict-high,Agent_12,ahn,addict,high,1
68,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
69,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
70,D,50,0.0,50.0,ahn-addict-high,Agent_12,ahn,addict,high,4
71,D,50,0.0,50.0,ahn-addict-high,Agent_12,ahn,addict,high,4
72,C,50,0.0,50.0,ahn-addict-high,Agent_12,ahn,addict,high,3
73,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
74,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
75,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
76,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
77,D,50,0.0,50.0,ahn-addict-high,Agent_12,ahn,addict,high,4
78,D,50,0.0,50.0,ahn-addict-high,Agent_12,ahn,addict,high,4
79,A,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,1
80,A,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,1
81,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
82,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
83,D,50,0.0,50.0,ahn-addict-high,Agent_12,ahn,addict,high,4
84,D,50,-125.0,-75.0,ahn-addict-high,Agent_12,ahn,addict,high,4
85,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
86,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
87,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
88,D,50,0.0,50.0,ahn-addict-high,Agent_12,ahn,addict,high,4
89,D,50,0.0,50.0,ahn-addict-high,Agent_12,ahn,addict,high,4
90,A,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,1
91,A,100,-400.0,-300.0,ahn-addict-high,Agent_12,ahn,addict,high,1
92,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
93,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
94,D,50,0.0,50.0,ahn-addict-high,Agent_12,ahn,addict,high,4
95,C,50,0.0,50.0,ahn-addict-high,Agent_12,ahn,addict,high,3
96,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
97,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
98,B,100,0.0,100.0,ahn-addict-high,Agent_12,ahn,addict,high,2
99,D,50,0.0,50.0,ahn-addict-high,Agent_12,ahn,addict,high,4
100,D,50,0.0,50.0,ahn-addict-high,Agent_12,ahn,addict,high,4
1,A,100,-250.0,-150.0,ahn-addict-high,Agent_13,ahn,addict,high,1
2,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
3,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
4,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
5,D,50,0.0,50.0,ahn-addict-high,Agent_13,ahn,addict,high,4
6,D,50,0.0,50.0,ahn-addict-high,Agent_13,ahn,addict,high,4
7,A,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,1
8,A,100,-250.0,-150.0,ahn-addict-high,Agent_13,ahn,addict,high,1
9,C,50,0.0,50.0,ahn-addict-high,Agent_13,ahn,addict,high,3
10,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
11,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
12,D,50,0.0,50.0,ahn-addict-high,Agent_13,ahn,addict,high,4
13,A,100,-280.0,-180.0,ahn-addict-high,Agent_13,ahn,addict,high,1
14,C,50,-45.0,5.0,ahn-addict-high,Agent_13,ahn,addict,high,3
15,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
16,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
17,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
18,D,50,0.0,50.0,ahn-addict-high,Agent_13,ahn,addict,high,4
19,D,50,0.0,50.0,ahn-addict-high,Agent_13,ahn,addict,high,4
20,A,100,-280.0,-180.0,ahn-addict-high,Agent_13,ahn,addict,high,1
21,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
22,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
23,B,100,-1550.0,-1450.0,ahn-addict-high,Agent_13,ahn,addict,high,2
24,C,50,0.0,50.0,ahn-addict-high,Agent_13,ahn,addict,high,3
25,D,50,0.0,50.0,ahn-addict-high,Agent_13,ahn,addict,high,4
26,A,100,-310.0,-210.0,ahn-addict-high,Agent_13,ahn,addict,high,1
27,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
28,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
29,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
30,D,50,-200.0,-150.0,ahn-addict-high,Agent_13,ahn,addict,high,4
31,A,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,1
32,A,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,1
33,A,100,-340.0,-240.0,ahn-addict-high,Agent_13,ahn,addict,high,1
34,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
35,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
36,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
37,D,50,0.0,50.0,ahn-addict-high,Agent_13,ahn,addict,high,4
38,A,100,-340.0,-240.0,ahn-addict-high,Agent_13,ahn,addict,high,1
39,C,50,0.0,50.0,ahn-addict-high,Agent_13,ahn,addict,high,3
40,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
41,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
42,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
43,D,50,0.0,50.0,ahn-addict-high,Agent_13,ahn,addict,high,4
44,A,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,1
45,A,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,1
46,A,100,-370.0,-270.0,ahn-addict-high,Agent_13,ahn,addict,high,1
47,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
48,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
49,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
50,D,50,-150.0,-100.0,ahn-addict-high,Agent_13,ahn,addict,high,4
51,A,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,1
52,A,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,1
53,A,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,1
54,D,50,0.0,50.0,ahn-addict-high,Agent_13,ahn,addict,high,4
55,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
56,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
57,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
58,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
59,D,50,0.0,50.0,ahn-addict-high,Agent_13,ahn,addict,high,4
60,A,100,-400.0,-300.0,ahn-addict-high,Agent_13,ahn,addict,high,1
61,C,50,0.0,50.0,ahn-addict-high,Agent_13,ahn,addict,high,3
62,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
63,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
64,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
65,D,50,0.0,50.0,ahn-addict-high,Agent_13,ahn,addict,high,4
66,A,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,1
67,A,100,-400.0,-300.0,ahn-addict-high,Agent_13,ahn,addict,high,1
68,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
69,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
70,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
71,D,50,0.0,50.0,ahn-addict-high,Agent_13,ahn,addict,high,4
72,A,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,1
73,A,100,-400.0,-300.0,ahn-addict-high,Agent_13,ahn,addict,high,1
74,C,50,0.0,50.0,ahn-addict-high,Agent_13,ahn,addict,high,3
75,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
76,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
77,B,100,-2000.0,-1900.0,ahn-addict-high,Agent_13,ahn,addict,high,2
78,D,50,0.0,50.0,ahn-addict-high,Agent_13,ahn,addict,high,4
79,A,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,1
80,A,100,-400.0,-300.0,ahn-addict-high,Agent_13,ahn,addict,high,1
81,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
82,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
83,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
84,D,50,0.0,50.0,ahn-addict-high,Agent_13,ahn,addict,high,4
85,A,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,1
86,A,100,-400.0,-300.0,ahn-addict-high,Agent_13,ahn,addict,high,1
87,C,50,-25.0,25.0,ahn-addict-high,Agent_13,ahn,addict,high,3
88,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
89,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
90,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
91,D,50,0.0,50.0,ahn-addict-high,Agent_13,ahn,addict,high,4
92,A,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,1
93,A,100,-400.0,-300.0,ahn-addict-high,Agent_13,ahn,addict,high,1
94,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
95,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
96,B,100,-2000.0,-1900.0,ahn-addict-high,Agent_13,ahn,addict,high,2
97,C,50,-25.0,25.0,ahn-addict-high,Agent_13,ahn,addict,high,3
98,D,50,0.0,50.0,ahn-addict-high,Agent_13,ahn,addict,high,4
99,A,100,-400.0,-300.0,ahn-addict-high,Agent_13,ahn,addict,high,1
100,B,100,0.0,100.0,ahn-addict-high,Agent_13,ahn,addict,high,2
1,A,100,-250.0,-150.0,ahn-addict-high,Agent_14,ahn,addict,high,1
2,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
3,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
4,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
5,D,50,0.0,50.0,ahn-addict-high,Agent_14,ahn,addict,high,4
6,D,50,0.0,50.0,ahn-addict-high,Agent_14,ahn,addict,high,4
7,A,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,1
8,A,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,1
9,A,100,-250.0,-150.0,ahn-addict-high,Agent_14,ahn,addict,high,1
10,C,50,-50.0,0.0,ahn-addict-high,Agent_14,ahn,addict,high,3
11,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
12,B,100,-1400.0,-1300.0,ahn-addict-high,Agent_14,ahn,addict,high,2
13,D,50,0.0,50.0,ahn-addict-high,Agent_14,ahn,addict,high,4
14,D,50,0.0,50.0,ahn-addict-high,Agent_14,ahn,addict,high,4
15,A,100,-280.0,-180.0,ahn-addict-high,Agent_14,ahn,addict,high,1
16,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
17,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
18,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
19,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
20,D,50,0.0,50.0,ahn-addict-high,Agent_14,ahn,addict,high,4
21,A,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,1
22,A,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,1
23,A,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,1
24,A,100,-310.0,-210.0,ahn-addict-high,Agent_14,ahn,addict,high,1
25,C,50,-40.0,10.0,ahn-addict-high,Agent_14,ahn,addict,high,3
26,D,50,0.0,50.0,ahn-addict-high,Agent_14,ahn,addict,high,4
27,D,50,0.0,50.0,ahn-addict-high,Agent_14,ahn,addict,high,4
28,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
29,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
30,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
31,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
32,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
33,B,100,-1700.0,-1600.0,ahn-addict-high,Agent_14,ahn,addict,high,2
34,A,100,-340.0,-240.0,ahn-addict-high,Agent_14,ahn,addict,high,1
35,C,50,0.0,50.0,ahn-addict-high,Agent_14,ahn,addict,high,3
36,D,50,0.0,50.0,ahn-addict-high,Agent_14,ahn,addict,high,4
37,D,50,0.0,50.0,ahn-addict-high,Agent_14,ahn,addict,high,4
38,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
39,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
40,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
41,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
42,A,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,1
43,A,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,1
44,A,100,-370.0,-270.0,ahn-addict-high,Agent_14,ahn,addict,high,1
45,D,50,-150.0,-100.0,ahn-addict-high,Agent_14,ahn,addict,high,4
46,C,50,0.0,50.0,ahn-addict-high,Agent_14,ahn,addict,high,3
47,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
48,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
49,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
50,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
51,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
52,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
53,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
54,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
55,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
56,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
57,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
58,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
59,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
60,B,100,-2000.0,-1900.0,ahn-addict-high,Agent_14,ahn,addict,high,2
61,D,50,0.0,50.0,ahn-addict-high,Agent_14,ahn,addict,high,4
62,D,50,0.0,50.0,ahn-addict-high,Agent_14,ahn,addict,high,4
63,A,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,1
64,A,100,-400.0,-300.0,ahn-addict-high,Agent_14,ahn,addict,high,1
65,C,50,0.0,50.0,ahn-addict-high,Agent_14,ahn,addict,high,3
66,D,50,-125.0,-75.0,ahn-addict-high,Agent_14,ahn,addict,high,4
67,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
68,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
69,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
70,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
71,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
72,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
73,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
74,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
75,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
76,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
77,B,100,-2000.0,-1900.0,ahn-addict-high,Agent_14,ahn,addict,high,2
78,D,50,-125.0,-75.0,ahn-addict-high,Agent_14,ahn,addict,high,4
79,C,50,0.0,50.0,ahn-addict-high,Agent_14,ahn,addict,high,3
80,A,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,1
81,A,100,-400.0,-300.0,ahn-addict-high,Agent_14,ahn,addict,high,1
82,B,100,-2000.0,-1900.0,ahn-addict-high,Agent_14,ahn,addict,high,2
83,D,50,0.0,50.0,ahn-addict-high,Agent_14,ahn,addict,high,4
84,D,50,0.0,50.0,ahn-addict-high,Agent_14,ahn,addict,high,4
85,A,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,1
86,A,100,-400.0,-300.0,ahn-addict-high,Agent_14,ahn,addict,high,1
87,C,50,0.0,50.0,ahn-addict-high,Agent_14,ahn,addict,high,3
88,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
89,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
90,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
91,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
92,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
93,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
94,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
95,B,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,2
96,B,100,-2000.0,-1900.0,ahn-addict-high,Agent_14,ahn,addict,high,2
97,D,50,0.0,50.0,ahn-addict-high,Agent_14,ahn,addict,high,4
98,D,50,0.0,50.0,ahn-addict-high,Agent_14,ahn,addict,high,4
99,D,50,0.0,50.0,ahn-addict-high,Agent_14,ahn,addict,high,4
100,A,100,0.0,100.0,ahn-addict-high,Agent_14,ahn,addict,high,1
1,A,100,-250.0,-150.0,ahn-addict-high,Agent_15,ahn,addict,high,1
2,B,100,0.0,100.0,ahn-addict-high,Agent_15,ahn,addict,high,2
3,B,100,-1250.0,-1150.0,ahn-addict-high,Agent_15,ahn,addict,high,2
4,D,50,0.0,50.0,ahn-addict-high,Agent_15,ahn,addict,high,4
5,D,50,0.0,50.0,ahn-addict-high,Agent_15,ahn,addict,high,4
6,D,50,0.0,50.0,ahn-addict-high,Agent_15,ahn,addict,high,4
7,A,100,0.0,100.0,ahn-addict-high,Agent_15,ahn,addict,high,1
8,A,100,0.0,100.0,ahn-addict-high,Agent_15,ahn,addict,high,1
9,A,100,0.0,100.0,ahn-addict-high,Agent_15,ahn,addict,high,1
10,A,100,0.0,100.0,ahn-addict-high,Agent_15,ahn,addict,high,1
11,C,50,-45.0,5.0,ahn-addict-high,Agent_15,ahn,addict,high,3
12,C,50,0.0,50.0,ahn-addict-high,Agent_15,ahn,addict,high,3
13,C,50,-45.0,5.0,ahn-addict-high,Agent_15,ahn,addict,high,3
14,A,100,-280.0,-180.0,ahn-addict-high,Agent_15,ahn,addict,high,1
15,D,50,0.0,50.0,ahn-addict-high,Agent_15,ahn,addict,high,4
16,D,50,0.0,50.0,ahn-addict-high,Agent_15,ahn,addict,high,4
17,A,100,0.0,100.0,ahn-addict-high,Agent_15,ahn,addict,high,1
18,A,100,-280.0,-180.0,ahn-addict-high,Agent_15,ahn,addict,high,1
19,B,100,-1400.0,-1300.0,ahn-addict-high,Agent_15,ahn,addict,high,2
20,D,50,0.0,50.0,ahn-addict-high,Agent_15,ahn,addict,high,4
21,D,50,0.0,50.0,ahn-addict-high,Agent_15,ahn,addict,high,4
22,A,100,-310.0,-210.0,ahn-addict-high,Agent_15,ahn,addict,high,1
23,C,50,-40.0,10.0,ahn-addict-high,Agent_15,ahn,addict,high,3
24,C,50,-40.0,10.0,ahn-addict-high,Agent_15,ahn,addict,high,3
25,B,100,0.0,100.0,ahn-addict-high,Agent_15,ahn,addict,high,2
26,B,100,0.0,100.0,ahn-addict-high,Agent_15,ahn,addict,high,2
27,B,100,-1550.0,-1450.0,ahn-addict-high,Agent_15,ahn,addict,high,2
28,A,100,0.0,100.0,ahn-addict-high,Agent_15,ahn,addict,high,1
29,A,100,0.0,100.0,ahn-addict-high,Agent_15,ahn,addict,high,1
30,A,100,-310.0,-210.0,ahn-addict-high,Agent_15,ahn,addict,high,1
31,D,50,0.0,50.0,ahn-addict-high,Agent_15,ahn,addict,high,4
32,D,50,0.0,50.0,ahn-addict-high,Agent_15,ahn,addict,high,4
33,A,100,0.0,100.0,ahn-addict-high,Agent_15,ahn,addict,high,1
34,A,100,0.0,100.0,ahn-addict-high,Agent_15,ahn,addict,high,1
35,A,100,-340.0,-240.0,ahn-addict-high,Agent_15,ahn,addict,high,1
36,B,100,0.0,100.0,ahn-addict-high,Agent_15,ahn,addict,high,2
37,B,100,-1700.0,-1600.0,ahn-addict-high,Agent_15,ahn,addict,high,2
38,D,50,0.0,50.0,ahn-addict-high,Agent_15,ahn,addict,high,4
39,D,50,0.0,50.0,ahn-addict-high,Agent_15,ahn,addict,high,4
40,A,100,0.0,100.0,ahn-addict-high,Agent_15,ahn,addict,high,1
41,A,100,-370.0,-270.0,ahn-addict-high,Agent_15,ahn,addict,high,1
42,C,50,0.0,50.0,ahn-addict-high,Agent_15,ahn,addict,high,3
43,C,50,0.0,50.0,ahn-addict-high,Agent_15,ahn,addict,high,3
44,A,100,-370.0,-270.0,ahn-addict-high,Agent_15,ahn,addict,high,1
45,D,50,0.0,50.0,ahn-addict-high,Agent_15,ahn,addict,high,4
46,D,50,0.0,50.0,ahn-addict-high,Agent_15,ahn,addict,high,4
47,A,100,-370.0,-270.0,ahn-addict-high,Agent_15,ahn,addict,high,1
48,B,100,0.0,100.0,ahn-addict-high,Agent_15,ahn,addict,high,2
49,B,100,0.0,100.0,ahn-addict-high,Agent_15,ahn,addict,high,2
50,B,100,0.0,100.0,ahn-addict-high,Agent_15,ahn,addict,high,2
51,A,100,-400.0,-300.0,ahn-addict-high,Agent_15,ahn,addict,high,1
52,D,50,0.0,50.0,ahn-addict-high,Agent_15,ahn,addict,high,4
53,D,50,0.0,50.0,ahn-addict-high,Agent_15,ahn,addict,high,4
54,A,100,0.0,100.0,ahn-addict-high,Agent_15,ahn,addict,high,1
55,A,100,-400.0,-300.0,ahn-addict-high,Agent_15,ahn,addict,high,1
56,C,50,0.0,50.0,ahn-addict-high,Agent_15,ahn,addict,high,3
