trial,deck,gain,loss,net,trial_type,date,data_set,population,information_level,deckN,subjID
10,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:27:56,ahn,addict,high,1,11
11,D,50,-225.0,-175.0,ahn-addict-high,2024-12-21 12:27:57,ahn,addict,high,4,11
12,C,50,-45.0,5.0,ahn-addict-high,2024-12-21 12:27:57,ahn,addict,high,3,11
13,C,50,-45.0,5.0,ahn-addict-high,2024-12-21 12:27:58,ahn,addict,high,3,11
14,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:27:59,ahn,addict,high,4,11
15,A,100,-280.0,-180.0,ahn-addict-high,2024-12-21 12:28:00,ahn,addict,high,1,11
16,A,100,-280.0,-180.0,ahn-addict-high,2024-12-21 12:28:00,ahn,addict,high,1,11
17,A,100,-280.0,-180.0,ahn-addict-high,2024-12-21 12:28:02,ahn,addict,high,1,11
18,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:28:03,ahn,addict,high,4,11
19,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:28:03,ahn,addict,high,4,11
20,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:28:09,ahn,addict,high,1,11
21,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:28:10,ahn,addict,high,1,11
22,A,100,-310.0,-210.0,ahn-addict-high,2024-12-21 12:28:10,ahn,addict,high,1,11
23,A,100,-310.0,-210.0,ahn-addict-high,2024-12-21 12:28:11,ahn,addict,high,1,11
24,A,100,-310.0,-210.0,ahn-addict-high,2024-12-21 12:28:12,ahn,addict,high,1,11
25,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:28:13,ahn,addict,high,4,11
26,A,100,-310.0,-210.0,ahn-addict-high,2024-12-21 12:28:13,ahn,addict,high,1,11
27,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:28:14,ahn,addict,high,1,11
28,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:28:14,ahn,addict,high,1,11
29,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:28:15,ahn,addict,high,1,11
30,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:28:18,ahn,addict,high,4,11
31,A,100,-340.0,-240.0,ahn-addict-high,2024-12-21 12:28:20,ahn,addict,high,1,11
32,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:28:20,ahn,addict,high,1,11
33,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:28:21,ahn,addict,high,1,11
34,A,100,-340.0,-240.0,ahn-addict-high,2024-12-21 12:28:21,ahn,addict,high,1,11
35,A,100,-340.0,-240.0,ahn-addict-high,2024-12-21 12:28:23,ahn,addict,high,1,11
36,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:28:23,ahn,addict,high,1,11
37,A,100,-340.0,-240.0,ahn-addict-high,2024-12-21 12:28:29,ahn,addict,high,1,11
38,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:28:32,ahn,addict,high,1,11
39,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:28:32,ahn,addict,high,1,11
40,A,100,-340.0,-240.0,ahn-addict-high,2024-12-21 12:28:33,ahn,addict,high,1,11
41,A,100,-370.0,-270.0,ahn-addict-high,2024-12-21 12:28:35,ahn,addict,high,1,11
42,A,100,-370.0,-270.0,ahn-addict-high,2024-12-21 12:28:35,ahn,addict,high,1,11
43,A,100,-370.0,-270.0,ahn-addict-high,2024-12-21 12:28:36,ahn,addict,high,1,11
44,A,100,-370.0,-270.0,ahn-addict-high,2024-12-21 12:28:36,ahn,addict,high,1,11
45,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:28:37,ahn,addict,high,4,11
46,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:28:37,ahn,addict,high,1,11
47,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:28:38,ahn,addict,high,1,11
48,A,100,-370.0,-270.0,ahn-addict-high,2024-12-21 12:28:38,ahn,addict,high,1,11
49,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:28:39,ahn,addict,high,1,11
50,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:28:40,ahn,addict,high,1,11
51,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:28:42,ahn,addict,high,1,11
52,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:28:42,ahn,addict,high,1,11
53,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:28:45,ahn,addict,high,1,11
54,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:28:46,ahn,addict,high,1,11
55,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:28:46,ahn,addict,high,1,11
56,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:28:47,ahn,addict,high,1,11
57,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:28:49,ahn,addict,high,1,11
58,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:28:49,ahn,addict,high,1,11
59,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:28:50,ahn,addict,high,1,11
60,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:28:50,ahn,addict,high,1,11
61,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:28:52,ahn,addict,high,1,11
62,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:28:54,ahn,addict,high,1,11
63,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:28:54,ahn,addict,high,1,11
64,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:28:55,ahn,addict,high,1,11
65,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:28:56,ahn,addict,high,1,11
66,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:28:56,ahn,addict,high,1,11
67,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:28:57,ahn,addict,high,1,11
68,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:03,ahn,addict,high,1,11
69,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:29:06,ahn,addict,high,1,11
70,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:29:07,ahn,addict,high,1,11
71,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:29:09,ahn,addict,high,1,11
72,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:09,ahn,addict,high,1,11
73,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:29:10,ahn,addict,high,1,11
74,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:11,ahn,addict,high,1,11
75,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:29:11,ahn,addict,high,1,11
76,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:29:12,ahn,addict,high,1,11
77,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:14,ahn,addict,high,1,11
78,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:14,ahn,addict,high,1,11
79,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:29:15,ahn,addict,high,1,11
80,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:16,ahn,addict,high,1,11
81,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:29:17,ahn,addict,high,1,11
82,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:18,ahn,addict,high,1,11
83,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:18,ahn,addict,high,1,11
84,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:20,ahn,addict,high,1,11
85,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:29:20,ahn,addict,high,1,11
86,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:29:21,ahn,addict,high,1,11
87,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:29:21,ahn,addict,high,1,11
88,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:29:22,ahn,addict,high,1,11
89,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:22,ahn,addict,high,1,11
90,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:23,ahn,addict,high,1,11
91,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:23,ahn,addict,high,1,11
92,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:29:24,ahn,addict,high,1,11
93,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:29:25,ahn,addict,high,1,11
94,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:29:26,ahn,addict,high,1,11
95,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:26,ahn,addict,high,1,11
96,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:29:27,ahn,addict,high,1,11
97,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:29,ahn,addict,high,1,11
98,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:29:30,ahn,addict,high,1,11
99,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:31,ahn,addict,high,1,11
100,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:31,ahn,addict,high,1,11
1,A,100,-250.0,-150.0,ahn-addict-high,2024-12-21 12:29:31,ahn,addict,high,1,12
2,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:32,ahn,addict,high,2,12
3,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:32,ahn,addict,high,2,12
4,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:32,ahn,addict,high,2,12
5,D,50,-250.0,-200.0,ahn-addict-high,2024-12-21 12:29:32,ahn,addict,high,4,12
6,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:32,ahn,addict,high,1,12
7,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:33,ahn,addict,high,1,12
8,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:29:33,ahn,addict,high,4,12
9,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:29:34,ahn,addict,high,4,12
10,C,50,-50.0,0.0,ahn-addict-high,2024-12-21 12:29:34,ahn,addict,high,3,12
11,C,50,-45.0,5.0,ahn-addict-high,2024-12-21 12:29:35,ahn,addict,high,3,12
12,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:35,ahn,addict,high,2,12
13,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:36,ahn,addict,high,2,12
14,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:29:39,ahn,addict,high,4,12
15,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:29:40,ahn,addict,high,4,12
16,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:41,ahn,addict,high,1,12
17,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:41,ahn,addict,high,1,12
18,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:42,ahn,addict,high,2,12
19,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:42,ahn,addict,high,2,12
20,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:29:44,ahn,addict,high,4,12
21,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:29:44,ahn,addict,high,4,12
22,C,50,0.0,50.0,ahn-addict-high,2024-12-21 12:29:45,ahn,addict,high,3,12
23,C,50,-40.0,10.0,ahn-addict-high,2024-12-21 12:29:45,ahn,addict,high,3,12
24,B,100,-1550.0,-1450.0,ahn-addict-high,2024-12-21 12:29:46,ahn,addict,high,2,12
25,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:46,ahn,addict,high,1,12
26,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:47,ahn,addict,high,1,12
27,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:29:48,ahn,addict,high,4,12
28,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:29:48,ahn,addict,high,4,12
29,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:49,ahn,addict,high,2,12
30,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:51,ahn,addict,high,2,12
31,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:51,ahn,addict,high,2,12
32,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:29:53,ahn,addict,high,4,12
33,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:29:53,ahn,addict,high,4,12
34,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:54,ahn,addict,high,1,12
35,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:55,ahn,addict,high,1,12
36,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:56,ahn,addict,high,2,12
37,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:57,ahn,addict,high,2,12
38,D,50,-175.0,-125.0,ahn-addict-high,2024-12-21 12:29:58,ahn,addict,high,4,12
39,A,100,-340.0,-240.0,ahn-addict-high,2024-12-21 12:29:58,ahn,addict,high,1,12
40,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:59,ahn,addict,high,2,12
41,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:29:59,ahn,addict,high,2,12
42,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:30:00,ahn,addict,high,4,12
43,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:30:00,ahn,addict,high,4,12
44,C,50,0.0,50.0,ahn-addict-high,2024-12-21 12:30:01,ahn,addict,high,3,12
45,C,50,-30.0,20.0,ahn-addict-high,2024-12-21 12:30:02,ahn,addict,high,3,12
46,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:30:02,ahn,addict,high,2,12
47,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:30:03,ahn,addict,high,2,12
48,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:30:04,ahn,addict,high,2,12
49,D,50,-150.0,-100.0,ahn-addict-high,2024-12-21 12:30:04,ahn,addict,high,4,12
50,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:30:05,ahn,addict,high,1,12
51,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:30:07,ahn,addict,high,1,12
52,B,100,-2000.0,-1900.0,ahn-addict-high,2024-12-21 12:30:07,ahn,addict,high,2,12
53,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:30:08,ahn,addict,high,4,12
54,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:30:09,ahn,addict,high,4,12
55,C,50,-25.0,25.0,ahn-addict-high,2024-12-21 12:30:09,ahn,addict,high,3,12
56,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:30:10,ahn,addict,high,2,12
57,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:30:10,ahn,addict,high,2,12
58,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:30:11,ahn,addict,high,2,12
59,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:30:16,ahn,addict,high,4,12
60,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:30:18,ahn,addict,high,4,12
61,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:30:19,ahn,addict,high,1,12
62,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:30:19,ahn,addict,high,2,12
63,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:30:22,ahn,addict,high,2,12
64,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:30:23,ahn,addict,high,2,12
65,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:30:24,ahn,addict,high,4,12
66,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:30:26,ahn,addict,high,4,12
67,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:30:27,ahn,addict,high,1,12
68,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:30:31,ahn,addict,high,2,12
69,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:30:31,ahn,addict,high,2,12
70,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:30:32,ahn,addict,high,4,12
71,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:30:33,ahn,addict,high,4,12
72,C,50,0.0,50.0,ahn-addict-high,2024-12-21 12:30:33,ahn,addict,high,3,12
73,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:30:34,ahn,addict,high,2,12
74,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:30:34,ahn,addict,high,2,12
75,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:30:35,ahn,addict,high,2,12
76,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:30:36,ahn,addict,high,2,12
77,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:30:36,ahn,addict,high,4,12
78,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:30:39,ahn,addict,high,4,12
79,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:30:39,ahn,addict,high,1,12
80,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:30:40,ahn,addict,high,1,12
81,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:30:41,ahn,addict,high,2,12
82,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:30:41,ahn,addict,high,2,12
83,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:30:42,ahn,addict,high,4,12
84,D,50,-125.0,-75.0,ahn-addict-high,2024-12-21 12:30:43,ahn,addict,high,4,12
85,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:30:43,ahn,addict,high,2,12
86,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:30:44,ahn,addict,high,2,12
87,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:30:45,ahn,addict,high,2,12
88,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:30:45,ahn,addict,high,4,12
89,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:30:46,ahn,addict,high,4,12
90,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:30:47,ahn,addict,high,1,12
91,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:30:51,ahn,addict,high,1,12
92,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:30:51,ahn,addict,high,2,12
93,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:30:52,ahn,addict,high,2,12
94,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:31:00,ahn,addict,high,4,12
95,C,50,0.0,50.0,ahn-addict-high,2024-12-21 12:31:03,ahn,addict,high,3,12
96,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:05,ahn,addict,high,2,12
97,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:05,ahn,addict,high,2,12
98,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:06,ahn,addict,high,2,12
99,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:31:07,ahn,addict,high,4,12
100,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:31:07,ahn,addict,high,4,12
1,A,100,-250.0,-150.0,ahn-addict-high,2024-12-21 12:31:08,ahn,addict,high,1,13
2,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:08,ahn,addict,high,2,13
3,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:08,ahn,addict,high,2,13
4,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:08,ahn,addict,high,2,13
5,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:31:08,ahn,addict,high,4,13
6,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:31:08,ahn,addict,high,4,13
7,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:08,ahn,addict,high,1,13
8,A,100,-250.0,-150.0,ahn-addict-high,2024-12-21 12:31:09,ahn,addict,high,1,13
9,C,50,0.0,50.0,ahn-addict-high,2024-12-21 12:31:09,ahn,addict,high,3,13
10,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:10,ahn,addict,high,2,13
11,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:11,ahn,addict,high,2,13
12,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:31:12,ahn,addict,high,4,13
13,A,100,-280.0,-180.0,ahn-addict-high,2024-12-21 12:31:12,ahn,addict,high,1,13
14,C,50,-45.0,5.0,ahn-addict-high,2024-12-21 12:31:13,ahn,addict,high,3,13
15,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:14,ahn,addict,high,2,13
16,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:14,ahn,addict,high,2,13
17,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:15,ahn,addict,high,2,13
18,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:31:15,ahn,addict,high,4,13
19,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:31:16,ahn,addict,high,4,13
20,A,100,-280.0,-180.0,ahn-addict-high,2024-12-21 12:31:17,ahn,addict,high,1,13
21,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:18,ahn,addict,high,2,13
22,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:18,ahn,addict,high,2,13
23,B,100,-1550.0,-1450.0,ahn-addict-high,2024-12-21 12:31:20,ahn,addict,high,2,13
24,C,50,0.0,50.0,ahn-addict-high,2024-12-21 12:31:22,ahn,addict,high,3,13
25,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:31:25,ahn,addict,high,4,13
26,A,100,-310.0,-210.0,ahn-addict-high,2024-12-21 12:31:26,ahn,addict,high,1,13
27,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:27,ahn,addict,high,2,13
28,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:27,ahn,addict,high,2,13
29,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:31,ahn,addict,high,2,13
30,D,50,-200.0,-150.0,ahn-addict-high,2024-12-21 12:31:31,ahn,addict,high,4,13
31,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:32,ahn,addict,high,1,13
32,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:32,ahn,addict,high,1,13
33,A,100,-340.0,-240.0,ahn-addict-high,2024-12-21 12:31:34,ahn,addict,high,1,13
34,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:35,ahn,addict,high,2,13
35,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:36,ahn,addict,high,2,13
36,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:36,ahn,addict,high,2,13
37,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:31:37,ahn,addict,high,4,13
38,A,100,-340.0,-240.0,ahn-addict-high,2024-12-21 12:31:37,ahn,addict,high,1,13
39,C,50,0.0,50.0,ahn-addict-high,2024-12-21 12:31:38,ahn,addict,high,3,13
40,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:38,ahn,addict,high,2,13
41,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:39,ahn,addict,high,2,13
42,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:39,ahn,addict,high,2,13
43,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:31:40,ahn,addict,high,4,13
44,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:41,ahn,addict,high,1,13
45,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:41,ahn,addict,high,1,13
46,A,100,-370.0,-270.0,ahn-addict-high,2024-12-21 12:31:42,ahn,addict,high,1,13
47,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:43,ahn,addict,high,2,13
48,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:44,ahn,addict,high,2,13
49,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:44,ahn,addict,high,2,13
50,D,50,-150.0,-100.0,ahn-addict-high,2024-12-21 12:31:45,ahn,addict,high,4,13
51,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:46,ahn,addict,high,1,13
52,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:47,ahn,addict,high,1,13
53,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:47,ahn,addict,high,1,13
54,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:31:48,ahn,addict,high,4,13
55,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:48,ahn,addict,high,2,13
56,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:49,ahn,addict,high,2,13
57,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:49,ahn,addict,high,2,13
58,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:55,ahn,addict,high,2,13
59,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:31:56,ahn,addict,high,4,13
60,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:31:57,ahn,addict,high,1,13
61,C,50,0.0,50.0,ahn-addict-high,2024-12-21 12:31:58,ahn,addict,high,3,13
62,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:58,ahn,addict,high,2,13
63,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:59,ahn,addict,high,2,13
64,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:31:59,ahn,addict,high,2,13
65,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:32:00,ahn,addict,high,4,13
66,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:32:00,ahn,addict,high,1,13
67,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:32:02,ahn,addict,high,1,13
68,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:32:04,ahn,addict,high,2,13
69,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:32:05,ahn,addict,high,2,13
70,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:32:05,ahn,addict,high,2,13
71,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:32:06,ahn,addict,high,4,13
72,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:32:07,ahn,addict,high,1,13
73,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:32:08,ahn,addict,high,1,13
74,C,50,0.0,50.0,ahn-addict-high,2024-12-21 12:32:08,ahn,addict,high,3,13
75,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:32:09,ahn,addict,high,2,13
76,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:32:11,ahn,addict,high,2,13
77,B,100,-2000.0,-1900.0,ahn-addict-high,2024-12-21 12:32:11,ahn,addict,high,2,13
78,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:32:12,ahn,addict,high,4,13
79,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:32:12,ahn,addict,high,1,13
80,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:32:14,ahn,addict,high,1,13
81,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:32:14,ahn,addict,high,2,13
82,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:32:15,ahn,addict,high,2,13
83,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:32:15,ahn,addict,high,2,13
84,D,50,0.0,50.0,ahn-addict-high,2024-12-21 12:32:16,ahn,addict,high,4,13
85,A,100,0.0,100.0,ahn-addict-high,2024-12-21 12:32:16,ahn,addict,high,1,13
86,A,100,-400.0,-300.0,ahn-addict-high,2024-12-21 12:32:18,ahn,addict,high,1,13
87,C,50,-25.0,25.0,ahn-addict-high,2024-12-21 12:32:18,ahn,addict,high,3,13
88,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:32:19,ahn,addict,high,2,13
89,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:32:21,ahn,addict,high,2,13
90,B,100,0.0,100.0,ahn-addict-high,2024-12-21 12:32:22,ahn,addict,high,2,13
